Latitude,Longitude
33.751100000000001,-84.447900000000004
33.679670000000002,-84.407359999999997
33.803879999999999,-84.412779999999998
33.740699999999997,-84.367639999999994
33.696249999999999,-84.535669999999996
33.823999999999998,-84.365210000000005
33.849110000000003,-84.370750000000001
33.699210000000001,-84.392859999999999
33.803879999999999,-84.412779999999998
33.75694,-84.36627
33.733759999999997,-84.454009999999997
33.777430000000003,-84.478149999999999
33.692900000000002,-84.406700000000001
33.773490000000002,-84.420739999999995
33.765000000000001,-84.333950000000002
33.774070000000002,-84.338380000000001
33.85134,-84.379630000000006
33.689839999999997,-84.504909999999995
33.726309999999998,-84.391890000000004
33.768790000000003,-84.384889999999999
33.794049999999999,-84.420519999999996
33.761569999999999,-84.383139999999997
33.779139999999998,-84.411159999999995
33.820650000000001,-84.452740000000006
33.783819999999999,-84.407820000000001
33.764330000000001,-84.355599999999995
33.755749999999999,-84.379580000000004
33.793329999999997,-84.474159999999998
33.846760000000003,-84.362120000000004
33.783670000000001,-84.353729999999999
33.818660000000001,-84.351439999999997
33.778530000000003,-84.384309999999999
33.70731,-84.396739999999994
33.853870000000001,-84.367019999999997
33.667149999999999,-84.492559999999997
33.745370000000001,-84.374049999999997
33.705770000000001,-84.422409999999999
33.741509999999998,-84.352620000000002
33.701099999999997,-84.466309999999993
33.657380000000003,-84.513090000000005
33.825429999999997,-84.367059999999995
33.816130000000001,-84.385649999999998
33.655709999999999,-84.509079999999997
33.814010000000003,-84.446160000000006
33.808869999999999,-84.436220000000006
33.864550000000001,-84.429090000000002
33.680759999999999,-84.401259999999994
33.70655,-84.422849999999997
33.787909999999997,-84.399910000000006
33.781869999999998,-84.379810000000006
33.753639999999997,-84.388559999999998
33.785069999999997,-84.423469999999995
33.845840000000003,-84.369330000000005
33.75168,-84.381979999999999
33.771470000000001,-84.383300000000006
33.81906,-84.351299999999995
33.682400000000001,-84.410290000000003
33.761339999999997,-84.396029999999996
33.802239999999998,-84.421610000000001
33.798349999999999,-84.415750000000003
33.701369999999997,-84.426779999999994
33.8371,-84.371849999999995
33.67597,-84.532780000000002
33.704740000000001,-84.544120000000007
33.755040000000001,-84.414569999999998
33.851819999999996,-84.359499999999997
33.801690000000001,-84.436440000000005
33.746319999999997,-84.406109999999998
33.757330000000003,-84.396349999999998
33.707169999999998,-84.455299999999994
33.763500000000001,-84.401340000000005
33.780630000000002,-84.368279999999999
33.704709999999999,-84.37885
33.657769999999999,-84.508769999999998
33.733719999999998,-84.396039999999999
33.682400000000001,-84.410290000000003
33.758249999999997,-84.39067
33.714080000000003,-84.398049999999998
33.810960000000001,-84.391450000000006
33.710590000000003,-84.382090000000005
33.740969999999997,-84.418090000000007
33.729059999999997,-84.489599999999996
33.739780000000003,-84.402529999999999
33.776820000000001,-84.40822
33.781089999999999,-84.407579999999996
33.732430000000001,-84.404520000000005
33.812309999999997,-84.475650000000002
33.738889999999998,-84.342500000000001
33.75177,-84.485699999999994
33.711480000000002,-84.383020000000002
33.712879999999998,-84.443160000000006
33.721229999999998,-84.527199999999993
33.740229999999997,-84.407420000000002
33.875660000000003,-84.381969999999995
33.740049999999997,-84.406490000000005
33.678629999999998,-84.390609999999995
33.810070000000003,-84.371300000000005
33.809640000000002,-84.417879999999997
33.758470000000003,-84.463380000000001
33.760289999999998,-84.382069999999999
33.70055,-84.451490000000007
33.687550000000002,-84.354690000000005
33.709069999999997,-84.443640000000002
33.752499999999998,-84.464439999999996
33.720559999999999,-84.43544
33.749389999999998,-84.436779999999999
33.738939999999999,-84.434610000000006
33.724600000000002,-84.349320000000006
33.709789999999998,-84.358490000000003
33.716909999999999,-84.392759999999996
33.71443,-84.350089999999994
33.752510000000001,-84.350260000000006
33.763820000000003,-84.433130000000006
33.74053,-84.416709999999995
33.682740000000003,-84.409019999999998
33.720370000000003,-84.393969999999996
33.741079999999997,-84.404269999999997
33.657539999999997,-84.511780000000002
33.685830000000003,-84.50976
33.70514,-84.459469999999996
33.755040000000001,-84.414569999999998
33.770670000000003,-84.380229999999997
33.846760000000003,-84.362120000000004
33.755040000000001,-84.414569999999998
33.755040000000001,-84.414569999999998
33.785409999999999,-84.452280000000002
33.767049999999998,-84.362440000000007
33.831330000000001,-84.424980000000005
33.760010000000001,-84.387469999999993
33.655709999999999,-84.509079999999997
33.776490000000003,-84.352729999999994
33.767940000000003,-84.344409999999996
33.809759999999997,-84.465010000000007
33.742989999999999,-84.348789999999994
33.750300000000003,-84.392080000000007
33.843159999999997,-84.381039999999999
33.722679999999997,-84.43629
33.78152,-84.383070000000004
33.759610000000002,-84.371269999999996
33.74747,-84.394149999999996
33.756979999999999,-84.349289999999996
33.675609999999999,-84.389089999999996
33.758600000000001,-84.34845
33.78593,-84.400859999999994
33.711480000000002,-84.383020000000002
33.710659999999997,-84.418450000000007
33.692900000000002,-84.406700000000001
33.762430000000002,-84.326989999999995
33.719549999999998,-84.480119999999999
33.783059999999999,-84.4559
33.745330000000003,-84.31429
33.77713,-84.36627
33.718029999999999,-84.407740000000004
33.762099999999997,-84.350350000000006
33.754199999999997,-84.363079999999997
33.750480000000003,-84.374759999999995
33.76126,-84.382230000000007
33.842509999999997,-84.383110000000002
33.830919999999999,-84.356830000000002
33.78978,-84.425569999999993
33.840629999999997,-84.374970000000005
33.830979999999997,-84.363290000000006
33.837319999999998,-84.378600000000006
33.654449999999997,-84.508200000000002
33.787840000000003,-84.493840000000006
33.706429999999997,-84.400480000000002
33.745620000000002,-84.367220000000003
33.811799999999998,-84.39331
33.749110000000002,-84.295169999999999
33.654269999999997,-84.507379999999998
33.762140000000002,-84.386250000000004
33.702779999999997,-84.410169999999994
33.780099999999997,-84.389420000000001
33.771520000000002,-84.385080000000002
33.788739999999997,-84.404679999999999
33.789340000000003,-84.385350000000003
33.757399999999997,-84.384749999999997
33.821710000000003,-84.386669999999995
33.74436,-84.314080000000004
33.763599999999997,-84.350970000000004
33.760710000000003,-84.394689999999997
33.753770000000003,-84.373170000000002
33.701369999999997,-84.426779999999994
33.80697,-84.432980000000001
33.783110000000001,-84.382580000000004
33.761240000000001,-84.364779999999996
33.853020000000001,-84.362780000000001
33.677120000000002,-84.375399999999999
33.847479999999997,-84.367369999999994
33.763640000000002,-84.387910000000005
33.779589999999999,-84.473939999999999
33.703620000000001,-84.380030000000005
33.71564,-84.392560000000003
33.727229999999999,-84.431489999999997
33.749690000000001,-84.490530000000007
33.803879999999999,-84.412779999999998
33.846760000000003,-84.362120000000004
33.846760000000003,-84.362120000000004
33.741,-84.414959999999994
33.745620000000002,-84.511089999999996
33.773589999999999,-84.346119999999999
33.650440000000003,-84.365899999999996
33.844389999999997,-84.369420000000005
33.826779999999999,-84.366990000000001
33.753039999999999,-84.451239999999999
33.73657,-84.413210000000007
33.769730000000003,-84.437870000000004
33.827910000000003,-84.384200000000007
33.809699999999999,-84.365530000000007
33.717419999999997,-84.381659999999997
33.749879999999997,-84.377880000000005
33.730559999999997,-84.423580000000001
33.772759999999998,-84.460470000000001
33.77366,-84.437629999999999
33.759329999999999,-84.443039999999996
33.774349999999998,-84.358819999999994
33.840989999999998,-84.376580000000004
33.766539999999999,-84.349159999999998
33.82029,-84.371039999999994
33.736510000000003,-84.337140000000005
33.750900000000001,-84.417090000000002
33.732529999999997,-84.381699999999995
33.749639999999999,-84.304150000000007
33.779420000000002,-84.469059999999999
33.752160000000003,-84.35848
33.736400000000003,-84.334450000000004
33.708460000000002,-84.487830000000002
33.746969999999997,-84.392759999999996
33.777799999999999,-84.463059999999999
33.81861,-84.438519999999997
33.767209999999999,-84.352919999999997
33.779870000000003,-84.410629999999998
33.797710000000002,-84.416349999999994
33.755459999999999,-84.38185
33.654879999999999,-84.510220000000004
33.692309999999999,-84.516210000000001
33.773389999999999,-84.362449999999995
33.729909999999997,-84.416070000000005
33.730490000000003,-84.388459999999995
33.691360000000003,-84.510369999999995
33.756740000000001,-84.346190000000007
33.724600000000002,-84.349320000000006
33.853020000000001,-84.362780000000001
33.714950000000002,-84.448970000000003
33.739530000000002,-84.298190000000005
33.777419999999999,-84.381190000000004
33.871369999999999,-84.403840000000002
33.769539999999999,-84.331580000000002
33.799210000000002,-84.465100000000007
33.852519999999998,-84.361159999999998
33.782339999999998,-84.404120000000006
33.761580000000002,-84.384960000000007
33.77975,-84.386979999999994
33.757350000000002,-84.50282
33.754150000000003,-84.376390000000001
33.660049999999998,-84.50994
33.776940000000003,-84.349950000000007
33.746470000000002,-84.461519999999993
33.851819999999996,-84.359499999999997
33.725589999999997,-84.362819999999999
33.811630000000001,-84.425359999999998
33.807009999999998,-84.414439999999999
33.66648,-84.515150000000006
33.8506,-84.37724
33.767110000000002,-84.356260000000006
33.771009999999997,-84.388949999999994
33.76202,-84.350970000000004
33.75179,-84.363389999999995
33.702779999999997,-84.410169999999994
33.802239999999998,-84.421610000000001
33.793309999999998,-84.420670000000001
33.782179999999997,-84.37867
33.822049999999997,-84.35239
33.75253,-84.372100000000003
33.77252,-84.354230000000001
33.769599999999997,-84.449119999999994
33.6569,-84.510040000000004
33.757379999999998,-84.389300000000006
33.751829999999998,-84.466229999999996
33.7883,-84.403869999999998
33.786470000000001,-84.444069999999996
33.78434,-84.351129999999998
33.678820000000002,-84.507000000000005
33.702950000000001,-84.538650000000004
33.846760000000003,-84.362120000000004
33.773069999999997,-84.454300000000003
33.80171,-84.421229999999994
33.788739999999997,-84.404679999999999
33.714640000000003,-84.363690000000005
33.793309999999998,-84.420670000000001
33.757399999999997,-84.385990000000007
33.754539999999999,-84.41704
33.785499999999999,-84.39273
33.762860000000003,-84.374049999999997
33.71461,-84.431460000000001
33.827419999999996,-84.365319999999997
33.851819999999996,-84.359499999999997
33.75168,-84.381979999999999
33.779859999999999,-84.369169999999997
33.67268,-84.385069999999999
33.706119999999999,-84.39573
33.810299999999998,-84.370249999999999
33.846760000000003,-84.362120000000004
33.83399,-84.384100000000004
33.846420000000002,-84.36815
33.839579999999998,-84.377089999999995
33.839570000000002,-84.380309999999994
33.758609999999997,-84.387200000000007
33.846760000000003,-84.362120000000004
33.7774,-84.45214
33.846760000000003,-84.362120000000004
33.691679999999998,-84.487200000000001
33.723990000000001,-84.427639999999997
33.82329,-84.366960000000006
33.787840000000003,-84.493840000000006
33.797460000000001,-84.407730000000001
33.749929999999999,-84.37706
33.746250000000003,-84.349869999999996
33.772030000000001,-84.372519999999994
33.722740000000002,-84.462639999999993
33.701140000000002,-84.453779999999995
33.744169999999997,-84.344660000000005
33.731290000000001,-84.356800000000007
33.771250000000002,-84.433589999999995
33.810960000000001,-84.391450000000006
33.716790000000003,-84.437399999999997
33.820810000000002,-84.450630000000004
33.807259999999999,-84.471580000000003
33.76144,-84.426569999999998
33.698689999999999,-84.482650000000007
33.739190000000001,-84.350290000000001
33.735990000000001,-84.419979999999995
33.711289999999998,-84.416679999999999
33.785040000000002,-84.447789999999998
33.796480000000003,-84.477029999999999
33.822960000000002,-84.363460000000003
33.759709999999998,-84.38758
33.835120000000003,-84.368110000000001
33.849379999999996,-84.363600000000005
33.724919999999997,-84.407079999999993
33.718290000000003,-84.378540000000001
33.853020000000001,-84.362780000000001
33.708739999999999,-84.358869999999996
33.767589999999998,-84.487790000000004
33.763800000000003,-84.403490000000005
33.7532,-84.392009999999999
33.846760000000003,-84.362120000000004
33.849110000000003,-84.370750000000001
33.82403,-84.363280000000003
33.756740000000001,-84.346190000000007
33.740569999999998,-84.416799999999995
33.762999999999998,-84.417360000000002
33.724600000000002,-84.349320000000006
33.755040000000001,-84.414569999999998
33.733840000000001,-84.512699999999995
33.669750000000001,-84.373220000000003
33.749409999999997,-84.354879999999994
33.811959999999999,-84.391390000000001
33.850369999999998,-84.363399999999999
33.74006,-84.346599999999995
33.755040000000001,-84.414569999999998
33.775489999999998,-84.378469999999993
33.778550000000003,-84.382130000000004
33.784469999999999,-84.406059999999997
33.79419,-84.414299999999997
33.807870000000001,-84.434939999999997
33.779110000000003,-84.410129999999995
33.745289999999997,-84.423299999999998
33.836359999999999,-84.380009999999999
33.877279999999999,-84.379490000000004
33.782179999999997,-84.37867
33.797890000000002,-84.371009999999998
33.772500000000001,-84.379519999999999
33.842860000000002,-84.382660000000001
33.7376,-84.394859999999994
33.779089999999997,-84.367170000000002
33.758949999999999,-84.383399999999995
33.7532,-84.365470000000002
33.778289999999998,-84.384209999999996
33.655709999999999,-84.509079999999997
33.779110000000003,-84.389319999999998
33.846760000000003,-84.362120000000004
33.754869999999997,-84.482010000000002
33.821350000000002,-84.350549999999998
33.799390000000002,-84.471789999999999
33.850619999999999,-84.385319999999993
33.795009999999998,-84.414649999999995
33.813360000000003,-84.449719999999999
33.7438,-84.404359999999997
33.844250000000002,-84.373109999999997
33.77655,-84.336290000000005
33.713819999999998,-84.368610000000004
33.773470000000003,-84.38449
33.808,-84.467280000000002
33.836910000000003,-84.37182
33.79513,-84.450400000000002
33.861789999999999,-84.381270000000001
33.703060000000001,-84.383250000000004
33.791119999999999,-84.447580000000002
33.734389999999998,-84.437070000000006
33.785220000000002,-84.378879999999995
33.809910000000002,-84.393609999999995
33.761580000000002,-84.384960000000007
33.706600000000002,-84.36403
33.848860000000002,-84.365170000000006
33.773609999999998,-84.361869999999996
33.754539999999999,-84.41704
33.780430000000003,-84.384559999999993
33.802849999999999,-84.411689999999993
33.739319999999999,-84.344179999999994
33.783459999999998,-84.387720000000002
33.841000000000001,-84.375510000000006
33.748109999999997,-84.37585
33.771520000000002,-84.357029999999995
33.810360000000003,-84.416060000000002
33.691949999999999,-84.408600000000007
33.865360000000003,-84.439300000000003
33.784950000000002,-84.368309999999994
33.77563,-84.348650000000006
33.73856,-84.386049999999997
33.789659999999998,-84.42689
33.812190000000001,-84.43141
33.704529999999998,-84.510140000000007
33.749929999999999,-84.37706
33.738120000000002,-84.415980000000005
33.748019999999997,-84.391480000000001
33.849580000000003,-84.42962
33.760199999999998,-84.385540000000006
33.749639999999999,-84.401319999999998
33.75412,-84.367170000000002
33.762740000000001,-84.396190000000004
33.82629,-84.373570000000001
33.772979999999997,-84.40343
33.778820000000003,-84.381529999999998
33.761949999999999,-84.352490000000003
33.748860000000001,-84.394530000000003
33.779089999999997,-84.367170000000002
33.854689999999998,-84.381050000000002
33.707270000000001,-84.455060000000003
33.814030000000002,-84.431020000000004
33.755040000000001,-84.414569999999998
33.780140000000003,-84.387469999999993
33.73648,-84.380139999999997
33.819499999999998,-84.351990000000001
33.822949999999999,-84.365589999999997
33.751959999999997,-84.468109999999996
33.75488,-84.413780000000003
33.82403,-84.363280000000003
33.803879999999999,-84.412779999999998
33.686770000000003,-84.497730000000004
33.82403,-84.363280000000003
33.802930000000003,-84.468789999999998
33.691949999999999,-84.408600000000007
33.706229999999998,-84.483720000000005
33.786029999999997,-84.382919999999999
33.719059999999999,-84.431120000000007
33.755809999999997,-84.479590000000002
33.79289,-84.381990000000002
33.808869999999999,-84.448949999999996
33.810899999999997,-84.425899999999999
33.787419999999997,-84.383330000000001
33.72063,-84.437370000000001
33.67286,-84.387060000000005
33.728319999999997,-84.390720000000002
33.756210000000003,-84.449010000000001
33.698419999999999,-84.421239999999997
33.725549999999998,-84.364099999999993
33.706940000000003,-84.450370000000007
33.73068,-84.332490000000007
33.70776,-84.414839999999998
33.749560000000002,-84.353629999999995
33.855319999999999,-84.366780000000006
33.749789999999997,-84.3005
33.77411,-84.384839999999997
33.746510000000001,-84.406750000000002
33.7682,-84.370410000000007
33.705269999999999,-84.454040000000006
33.848999999999997,-84.366730000000004
33.803100000000001,-84.468350000000001
33.706479999999999,-84.453699999999998
33.763800000000003,-84.403490000000005
33.698700000000002,-84.424800000000005
33.758789999999998,-84.386399999999995
33.710000000000001,-84.448629999999994
33.844000000000001,-84.397810000000007
33.76614,-84.387600000000006
33.757800000000003,-84.39085
33.706519999999998,-84.456959999999995
33.719610000000003,-84.380039999999994
33.761409999999998,-84.396209999999996
33.764659999999999,-84.33905
33.755690000000001,-84.405280000000005
33.783810000000003,-84.401719999999997
33.747030000000002,-84.295720000000003
33.853870000000001,-84.367019999999997
33.772030000000001,-84.372519999999994
33.751330000000003,-84.305840000000003
33.743319999999997,-84.293589999999995
33.760240000000003,-84.511179999999996
33.767209999999999,-84.352919999999997
33.696359999999999,-84.380759999999995
33.701349999999998,-84.406199999999998
33.685540000000003,-84.36412
33.75,-84.494349999999997
33.849069999999998,-84.430030000000002
33.75168,-84.381979999999999
33.772759999999998,-84.410889999999995
33.723080000000003,-84.477819999999994
33.800579999999997,-84.425610000000006
33.739800000000002,-84.417509999999993
33.803879999999999,-84.412779999999998
33.853020000000001,-84.362780000000001
33.853020000000001,-84.362780000000001
33.82403,-84.363280000000003
33.757350000000002,-84.50282
33.699210000000001,-84.392859999999999
33.734079999999999,-84.405600000000007
33.803600000000003,-84.427440000000004
33.777949999999997,-84.40849
33.760509999999996,-84.384069999999994
33.707270000000001,-84.455060000000003
33.810360000000003,-84.416060000000002
33.681629999999998,-84.408159999999995
33.698979999999999,-84.359449999999995
33.770099999999999,-84.385000000000005
33.773150000000001,-84.353039999999993
33.797890000000002,-84.371009999999998
33.846760000000003,-84.362120000000004
33.844819999999999,-84.379990000000006
33.762059999999998,-84.395679999999999
33.849110000000003,-84.370750000000001
33.761150000000001,-84.36533
33.86694,-84.372669999999999
33.747529999999998,-84.404129999999995
33.687179999999998,-84.37921
33.8748,-84.379249999999999
33.755029999999998,-84.3643
33.704709999999999,-84.37885
33.692900000000002,-84.406700000000001
33.822690000000001,-84.371139999999997
33.875889999999998,-84.392020000000002
33.754899999999999,-84.481800000000007
33.813360000000003,-84.449719999999999
33.682940000000002,-84.394170000000003
33.767600000000002,-84.366370000000003
33.848419999999997,-84.366429999999994
33.74662,-84.407550000000001
33.774560000000001,-84.353750000000005
33.65513,-84.510909999999996
33.781680000000001,-84.413589999999999
33.735999999999997,-84.336129999999997
33.707169999999998,-84.397940000000006
33.822659999999999,-84.3643
33.853020000000001,-84.362780000000001
33.80039,-84.361429999999999
33.796390000000002,-84.345740000000006
33.801749999999998,-84.355850000000004
33.684629999999999,-84.364810000000006
33.818689999999997,-84.366219999999998
33.722279999999998,-84.462530000000001
33.824939999999998,-84.366839999999996
33.793309999999998,-84.420670000000001
33.842860000000002,-84.372910000000005
33.705959999999997,-84.359859999999998
33.864629999999998,-84.358890000000002
33.811540000000001,-84.431640000000002
33.783529999999999,-84.41037
33.805140000000002,-84.428809999999999
33.751739999999998,-84.396439999999998
33.75177,-84.485699999999994
33.682740000000003,-84.409019999999998
33.812930000000001,-84.479339999999993
33.799239999999998,-84.426910000000007
33.750970000000002,-84.367379999999997
33.757449999999999,-84.363259999999997
33.774120000000003,-84.361789999999999
33.760959999999997,-84.350290000000001
33.819229999999997,-84.452039999999997
33.764499999999998,-84.355530000000002
33.682740000000003,-84.409019999999998
33.747979999999998,-84.376729999999995
33.759450000000001,-84.385949999999994
33.763599999999997,-84.349010000000007
33.752830000000003,-84.366870000000006
33.815339999999999,-84.445760000000007
33.69849,-84.544579999999996
33.727429999999998,-84.368170000000006
33.770969999999998,-84.371399999999994
33.776200000000003,-84.472359999999995
33.756740000000001,-84.346190000000007
33.7532,-84.392009999999999
33.823999999999998,-84.365210000000005
33.773400000000002,-84.354669999999999
33.755040000000001,-84.414569999999998
33.712800000000001,-84.398390000000006
33.752839999999999,-84.337860000000006
33.756390000000003,-84.360320000000002
33.741,-84.404470000000003
33.761830000000003,-84.360259999999997
33.699800000000003,-84.352739999999997
33.686770000000003,-84.497730000000004
33.72251,-84.398229999999998
33.737090000000002,-84.435890000000001
33.669699999999999,-84.494029999999995
33.746229999999997,-84.409139999999994
33.773490000000002,-84.379050000000007
33.695489999999999,-84.520880000000005
33.709389999999999,-84.449640000000002
33.825980000000001,-84.363349999999997
33.769570000000002,-84.418819999999997
33.755690000000001,-84.389589999999998
33.776420000000002,-84.454689999999999
33.770629999999997,-84.473650000000006
33.765639999999998,-84.394459999999995
33.812739999999998,-84.366590000000002
33.755040000000001,-84.414569999999998
33.849829999999997,-84.367789999999999
33.661450000000002,-84.388159999999999
33.706530000000001,-84.45693
33.65466,-84.374359999999996
33.751890000000003,-84.349329999999995
33.779110000000003,-84.389319999999998
33.807980000000001,-84.37209
33.764870000000002,-84.350480000000005
33.824669999999998,-84.35248
33.739510000000003,-84.344589999999997
33.762599999999999,-84.392870000000002
33.792819999999999,-84.397790000000001
33.726050000000001,-84.445809999999994
33.753839999999997,-84.484229999999997
33.711779999999997,-84.480720000000005
33.748040000000003,-84.397260000000003
33.787840000000003,-84.493840000000006
33.705710000000003,-84.357140000000001
33.735909999999997,-84.394499999999994
33.720269999999999,-84.427350000000004
33.704740000000001,-84.544120000000007
33.751829999999998,-84.466229999999996
33.817430000000002,-84.350999999999999
33.795450000000002,-84.411990000000003
33.745690000000003,-84.417860000000005
33.849330000000002,-84.430480000000003
33.763849999999998,-84.440719999999999
33.755040000000001,-84.414569999999998
33.770670000000003,-84.380229999999997
33.757890000000003,-84.347970000000004
33.756740000000001,-84.346190000000007
33.755040000000001,-84.414569999999998
33.762160000000002,-84.371889999999993
33.744959999999999,-84.417770000000004
33.760599999999997,-84.385019999999997
33.672249999999998,-84.371560000000002
33.655000000000001,-84.508589999999998
33.734560000000002,-84.399730000000005
33.738680000000002,-84.375500000000002
33.78819,-84.418539999999993
33.797890000000002,-84.371009999999998
33.76332,-84.388999999999996
33.802869999999999,-84.398529999999994
33.81015,-84.420749999999998
33.810360000000003,-84.416060000000002
33.74053,-84.416709999999995
33.788739999999997,-84.404679999999999
33.740569999999998,-84.416799999999995
33.773809999999997,-84.368970000000004
33.765000000000001,-84.333950000000002
33.76097,-84.386039999999994
33.779139999999998,-84.411159999999995
33.737969999999997,-84.417150000000007
33.774560000000001,-84.465170000000001
33.761580000000002,-84.384960000000007
33.761189999999999,-84.385919999999999
33.761519999999997,-84.386719999999997
33.798479999999998,-84.368250000000003
33.763779999999997,-84.425650000000005
33.68853,-84.539739999999995
33.803879999999999,-84.412779999999998
33.760890000000003,-84.387169999999998
33.846760000000003,-84.362120000000004
33.681159999999998,-84.405900000000003
33.682740000000003,-84.409019999999998
33.768819999999998,-84.370440000000002
33.759770000000003,-84.360799999999998
33.761519999999997,-84.386719999999997
33.722610000000003,-84.349789999999999
33.739339999999999,-84.418270000000007
33.767969999999998,-84.513220000000004
33.803489999999996,-84.433899999999994
33.76397,-84.358750000000001
33.778329999999997,-84.353080000000006
33.774120000000003,-84.362279999999998
33.75356,-84.373750000000001
33.801299999999998,-84.45899
33.76117,-84.390659999999997
33.820390000000003,-84.367440000000002
33.766359999999999,-84.329740000000001
33.813949999999998,-84.431070000000005
33.844250000000002,-84.373109999999997
33.826390000000004,-84.387559999999993
33.837319999999998,-84.378600000000006
33.774000000000001,-84.36206
33.729349999999997,-84.458320000000001
33.759509999999999,-84.387240000000006
33.689480000000003,-84.48818
33.741790000000002,-84.349729999999994
33.803879999999999,-84.412779999999998
33.74297,-84.406279999999995
33.773479999999999,-84.357150000000004
33.758870000000002,-84.391840000000002
33.747599999999998,-84.403700000000001
33.750169999999997,-84.395150000000001
33.74738,-84.464560000000006
33.779089999999997,-84.367170000000002
33.849580000000003,-84.42962
33.798349999999999,-84.415750000000003
33.832769999999996,-84.384
33.78022,-84.415139999999994
33.716720000000002,-84.352689999999996
33.849110000000003,-84.370750000000001
33.803879999999999,-84.412779999999998
33.690429999999999,-84.509829999999994
33.851660000000003,-84.362350000000006
33.76294,-84.424779999999998
33.837319999999998,-84.378600000000006
33.737720000000003,-84.434790000000007
33.775210000000001,-84.471310000000003
33.747160000000001,-84.332859999999997
33.788739999999997,-84.404679999999999
33.770710000000001,-84.453720000000004
33.776090000000003,-84.385000000000005
33.803879999999999,-84.412779999999998
33.670439999999999,-84.381410000000002
33.776829999999997,-84.378309999999999
33.727449999999997,-84.399900000000002
33.740569999999998,-84.416799999999995
33.717709999999997,-84.523150000000001
33.738860000000003,-84.402460000000005
33.759619999999998,-84.41592
33.84357,-84.350049999999996
33.718980000000002,-84.330380000000005
33.734920000000002,-84.41798
33.70758,-84.399240000000006
33.780140000000003,-84.387469999999993
33.750749999999996,-84.332890000000006
33.706780000000002,-84.380309999999994
33.767330000000001,-84.391999999999996
33.699210000000001,-84.392859999999999
33.755040000000001,-84.414569999999998
33.681730000000002,-84.407830000000004
33.851660000000003,-84.362350000000006
33.773400000000002,-84.354669999999999
33.852089999999997,-84.364500000000007
33.72889,-84.399100000000004
33.769669999999998,-84.382320000000007
33.70149,-84.406149999999997
33.693840000000002,-84.53501
33.724710000000002,-84.402519999999996
33.770130000000002,-84.374269999999996
